username,comment,videoid,title,views,likes,dislikes,polarity,label
Batata Frita,"not gonna lie, the dot it part is my favorite, so many people from so many parts of the world",Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.5,positive
lps daisies,"I think 2019’s rewind was bad cause the music was bad and then the music back then, fr doe",Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,-0.4666666666666666,negative
Dark Knight,2015 And 2016 Music Maker It Was Avicii Now I Know Why 2018 And 2019 Trash,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.0,neutral
RomitheHomi,im so pissed the I was only to watch 2017 onwards when they came out >:c,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.0,neutral
Tinga Zinga,"well, despite having the potential to make something like this, 2018's rewind is quite possibly the worst video made on this youtube platform.",Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,-0.3333333333333333,negative
LightSkinPrincessMJones,Ahhhh a real entertaining yt rewind😭🥺 and yes watching this from 2020😭😭💙💙,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.75,positive
Hi,I really miss these kind of YouTube Rewinds :(,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.01666666666666668,positive
Akio_ 2003,Before depression becomes a trend... Back than it was amazing.i love the 2015 and 2016 rewind. I wish i turn the time back to 2015 or 2016.... Who agrees with me?...,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.16666666666666666,positive
Willows Yt,"Museum tourist guy: As we can see here we have the best YouTube rewinds

Also museum tourist guy: and here we have 2017, 2018, and 2019. We don’t know what went wrong here",Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.25,positive
falcon gaming,Who is here after 2018 rewind!!,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.0,neutral
Rimuru Tempest,If you lookead at the description Avicii took part in this. We will miss you <3,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,1.0,positive
Jordan Goat,This is still the best YouTube rewind😂💯,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,1.0,positive
Content Deleted,This ones still the best,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,1.0,positive
MrMuffin16,Remember when rewind was good? Yeah me neither.,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.7,positive
1 D,Anyone after watching 2017 rewind???,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.0,neutral
Stedmentheman,"rip avicii, he did the music behind this",Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,-0.4,negative
Sophia KOEROESSY,Despacito didn’t exist back then. Those were the good old days.,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.26666666666666666,positive
Arno Genicot,Back when there were more likes than dislikes... 😂,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.25,positive
Kersensaus,4:31 the best part in any rewind these two were the guys who started it all in my opinion they will go down as legends and the music in this part gives me goosebumps every time,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.4222222222222222,positive
DaSpammer58,"Rewind 2015: let’s have a party bus!
Rewind 2018: leTs hAvE a bAtTLe bUs",Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.0,neutral
i'm mart flakes,"This is a Masterpiece 

They gold years of YouTube",Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.0,neutral
Chi chan,"Okay, who's here because of Pewdiepie's YouTube Rewind 2019, but it's actually good?",Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.6,positive
Tucker Mode,"Look at that,a good rewind
That's 
Something
You
Don't
See
These
Years...",Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.7,positive
Toy toy,Coming back from 2019 for happiness,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.35,positive
giantWario,Here it is. The last good Rewind.,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.35,positive
Tiffany Li,I’m think this was one of the best rewinds in my opinion,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,1.0,positive
lady d,I’m actually here because the end of the decade is coming soon. I’m binging ALL rewinds. ❤️,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.0,neutral
ХХХ AMATЕUR SЕХ VIDЕO - СLIСК НЕRЕ,"🔥🔥🔥🔥 
 does this song make you happy in march 
 This voice is beautiful 
 1:35 🧡💛🧡 
  👇 👇🔥",Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.825,positive
sophia is a leech,when Rhett and link appeared my bones tingled,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.0,neutral
Yoav Bar Lev,Well atleast pewdiepie was here,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.0,neutral
Ethan Smith,Who else is here after the catastrophe YouTube rewind 2019 was?,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.0,neutral
Rhianna Rajput,Awww when Lilly Singh was actually relatable,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.2,positive
Olivia Noelle Diana Caroline Georgia,Remember when they used to have Easter eggs and you had to click on them and it would bring you to a secret video,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,-0.4,negative
Valentin Laperriere,"2:16
French touch 👍",Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.0,neutral
Racoon 257,Back when youtubers like Pewdiepie and Markiplier had more than 2 seconds...these were the good old days,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.325,positive
Stjeeffan •,"Let’s be honest, You’re here because both rewind 2018 and 2019 were disasters",Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.6,positive
Jordyn Thomson,These where the good old days 🥺,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.4,positive
Hoorya Zar,Who came here after watching YouTube rewind 2019 and appreciated the good old days.,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.3333333333333333,positive
Christian Hubbard,It all went downhill after this amazing one!,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.7500000000000001,positive
Lauren Jewel,oof lol this is kinda the last good one oof,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.5,positive
Tristan Walhain,"2:30
JOTAROOOO",Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.0,neutral
el jonyyy Chevere ;V,With the lasts rewinds (2018 and 2019) i only watch 2 minutes from this  and i alrady feelt satisfaed,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.0,neutral
Phoenix,"This is my favourite rewind for some reason? 😂
But I was super disappointed of youtube rewind 2019...",Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,-0.20833333333333331,negative
Canadá Country Ball,"I need this , my braiin need this.",Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.0,neutral
Flub,Sad to see YouTube rewind go from something accurate and interesting to what it is now... I miss the good times,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.275,positive
Sodes,Why am I randomly here again?,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,-0.5,negative
Gav Rainbow,0:43 Well that just didn't go in now did it youtube,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.0,neutral
Awesome Connor,Yeah I hare for nostalgia :),Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.5,positive
Mydex TND,I heard that five nights at Freddys music and I went😶 because all my memories with that game  were just me having nightmares when I was young,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,-0.15000000000000002,negative
Ker1,Still better than 2017 rewind...,Rewind 2015,YouTube Rewind: Now Watch Me 2015 | #YouTubeRewind,151641936,2899029,208570,0.5,positive
UnderTails,This was only made 3 years ago but it already feels incredibly nostalgic.,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.25,negative
629,"Looking back, this was actually a masterpiece

Edit: for those of you who say that 2015, 2014, etc. was better, i think so too, i was just saying that this was way better than recent rewinds.",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.2,positive
TaejinTM,It’s crazy how PewDiePie has more subs than YouTube themselves.,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.04999999999999999,negative
Najeeba Aslam,"If pewdiepie and minecraft is not in youtube rewind 2019, I swear I-",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Farida Farrag,Use me as a “I miss when YouTube made rewinds like these”,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Lanah Arioka,"I swear if Mr beast and his trees are not included in 2019 YouTube rewind, imma–",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Joy Hermann,"2016 sorry
2017 despacito
2018 fortnight 
2019 sorry no more to many dislikes",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.1875,negative
Astro naughty,"2016 me: That’s it?
2019 me: Okay, This was actually the best.",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.5,positive
Mhd111 Mhd,I wanna cry watching this.... :( i dont know why but 2016 was the best year ever and best year in my life...,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.4166666666666667,positive
Mrs. No Name Kid,This is probably the last good YouTube Rewind,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.35,positive
Matthew Jackson,"I think everyone can agree that if pewdiepie is not in 2019 YouTube rewind, youtube will crash and never work again. Edit:(Btw this comment is 1 month old so know i didn't know that pewds would be in it)",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.1,positive
Andrew Dele-Lawal,"The future is gonna be great 
2019: Surprised pikachu face😮",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.3,positive
Street Smart,"If mr beast and pewdiepie aren't in rewind 2019 I'll move to Mars

Edit thanks for all the likes if this was subscribers it would change my life😂",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.2,positive
No scoping nutcase 65,Everyone prepare your disliking fingers for 2019 cuz it’s gonna be a merry cringemas,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Zeeshan,"Who’s here after being disappointed watching 2018, and went to 2017 disappointed again?",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.75,negative
iggiplazer,"2010: oh a new thing c o o l
2011: oh again this is actually nice
2012: thanks youtube!
2013: i hope they never stop
2014: they are getting EVEN BETTER!
2015: WOW!
2016: cool
2017: u h h sure! its nice!
2018: please stop
2019: just, why",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.43267045454545455,positive
Alexander Titov,This is even better than 2019 rewind,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.5,positive
Sports HDッ,This is how many people want Pewdiepie to be  in the Yt rewind 2019,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.5,positive
Fifa 20 TIPS,If they don't have an Endgame moment with YouTubers in 2019 imma cry,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Rex,Shush,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
kawaiikalen,im scared for what's going to be in youtube rewind 2019,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
gtm 19,Alguien del 2020 que piense que este fue un buen rewind y no como el del 2019?:u,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Hello There,"Noone:







Everyone in the comments: if [*insert name here*] isnt in yt rewind ill...",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.5,negative
PiGaming,"Youtube Rewind 2018: Exists
Youtube: ""Is it too late to say sorry now""",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.4,negative
Rozmarin,When youtube rewind was ok.,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.5,positive
Katie Creates,Can we just talk about how happy the PPAP guy looked to be there,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.8,positive
saad bin zia,Why the hell was 2019s rewind not like this !!!!,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Help me get to 500 subs plz,If ksi and Logan Paul are in 2019 rewind because of boxing.,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
sir drew,Will never forget how lilly absolutely stole the light from everyone in this,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.30000000000000004,positive
TheViktor,"Everyone: YouTube Rewind 2019 is trash
Youtube: Recommends 2016 Rewind",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
PROT9N,"Me in 2016: I can't wait to watch next year's rewind.
Me in 2019: The old days were better",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.2,positive
Shiru Otakuno,"""Those were the glory days...""",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
sunshine hope,"""dAmN Daniel"" nostalgia hitz me",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Dinesh Thakur,Anyone here cus it's way better than the 2018  ?,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.5,positive
urmom,They should’ve put “Sorry” in YouTube rewind 2019,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.5,negative
Reversed Music,Porque no han podido hacer esto en el 2019???,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Han Solo,I bet 2019 rewind won’t have pewdiepie but have T-Series,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
TheSlayer150,"Searched up “Best YouTube Rewind” and this popped up. I’m not even mad, compared to this years shittest one.",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.1875,positive
pumpkin 99997,Back when they used Youtubers that people knew existed,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Huzzi 981,Just reminiscing the good old days before 2019 rewind comes out,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.4,positive
Fandom Stuff,1:07 I never really realized that Scott sterling was here lol ( ik his Name is Matt),Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.35000000000000003,positive
Holly,"2019... The year of Tik Tok, VSCO girls, Area 51, the bottle cap challenge, ""thank u next"" and of course the end of a decade. Can't wait for the next YouTube Rewind......... 😐",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
тυ тισ εяιcк,Se que buscabas un comentario en español :v,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Rogue Roller 69,"The last actually good rewind
Reason : the last one pewdiepie was in",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.2333333333333333,positive
Neno Ilic,The sidemen have to be in the 2019 YouTube rewind,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
random dog,If Minecraft isn’t in YouTube rewind 2019 then I’ll jump off a cliff,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
sea viper,Wish we could turn back time.. To the good ol' days,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.35,positive
oOferGang xD,"YouTube in YouTube rewind 2019: “Last rewind we made something that you didn’t like. So this year let’s make something you DID like.”

Me: looking how bad YouTube rewind 2019 is then coming back to this beautiful creation",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.03750000000000003,positive
Dipqi Ghozali,BETTER THAN 2017 & 2018 !!!!,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,1.0,positive
vRewind,"Suggestion cause you all probably listen:



Make 2020 like this",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Tim,If there isn’t pewds in 2019 I’m quitting YouTube,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Taylor Playz,MORESIDEMEN FANS LIKE👇🏻,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
lakshya dhama,Who is here after 2019 worst rewind to appreciate this one,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-1.0,negative
KemitDaDawg,I came here to refresh my eyes after watching the 2018 one,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Axel Chacon.R,Like si te lo recomendó YouTube en 2020,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Predo Child,"how to get a lot of likes under your comment? :

all you have to do is write something nostalgic and offend YT rewind 2019",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.5,negative
The Dark Knight,One of the rare rewinds that don't have more dislikes than likes.,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.4,positive
FDHappy,"2019 should have PewDiePies 100mio subs, the comeback of Minecraft and old Town Road. And creeper aw man. Don't forget that 😂",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.1,positive
juice,This is a lot better than the 2018 rewind R.I.P,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.5,positive
The Gustavo,Like si quieres que el YouTube rewind debería ser haci otra vez,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Nemo,"Who’s her from sidemen video



Me👇🏽😝😝",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Ryder,"When you look back at old YouTube rewinds and be like ""Oh duh bottle flips....""",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.06666666666666668,negative
Dangamer89OMG,like si viste al rubius :v,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Gaurav Mehta,The good old days when fortnite never existed,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.4,positive
Yara Abinassif,Who came to watch this after watching the 2019 rewind?,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Bobbycat GT,I wonder how will 2019 rewind will be...Probably Worse lol,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.2,positive
Dipalee Tulaskar,Here after 2019 crappy rewind,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
grace diane.,"i actually loved this one. & considering i’m commenting this in 2019, i can safely say i’ve seen the true gates of youtube rewind hell-",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.5166666666666666,positive
CuteWitoPotato,"When Rewinds were actually good
-Pewdiepie
-Dan and Phil (Phan)
-No Paul brothers 
-Youtubers that we actually know
-Memes
-Decent music
-makes sense and isn’t completely cringe",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.24166666666666664,positive
MECHA Martin,"This one is literally far better than 2018 and 2019 

What you expect is real and great than today",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.4,positive
retracted,Dwayne Johnson: The next JOJO antagonist.,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
TheZap,1:32 Eso es lo que dije cuando mire el YouTube Rewind 2019,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
B l e a c h e d,"Who's here after being disappointed by YouTube 2019?! 
SUB 2 PewDiePie!!",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-1.0,negative
Myrto p,Im just liking every comment that talks about how trashy the 2018 rewind was,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Byganesh,who's here crying at this because 2016 was the best year of the entire humanity,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.26666666666666666,positive
coquibear gacha,Why couldn't they do something like this for 2019?,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Wesley Mcspadden,"What a coincidence when after they hired a different Director, that the rewinds After this one gotten worse and worse.",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.26666666666666666,negative
muhamad Kathrada,When YouTube rewind was actually good,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.7,positive
Selim Eren,No fortnite no ninja no K-pop no 2018 good old 2016 RIP,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.4,positive
mona,"Who came here after 2019 rewind? 
What do you think of 2019 rewind?",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Olive UwU,"Bet, YouTube Rewind
Songs:
Senorita
Old town road
Creeper aw man I think
Trends:
wait...
idk 
to tired to care about trends in 2019",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.15000000000000002,negative
Anzei Mitsuing,This is a kinda weird question but who is watching in  2020?,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,-0.5,negative
gianina daly Rojas,"This is a rewind😏
Not 2019 . 



Bye",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Roseローズ,"2016 : actually good
2017 : actually average
2018 : actually cringe 
2019 : ah sh!t , here we go again",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.18333333333333326,positive
Sylvie Kokoa,"2:46 besides willyrex, everyone’s controllers were turned off lol",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.8,positive
ollie cribb,Who else be watching these to get ready for this year's one,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.2,positive
Fanny Montañez,"Sin duda, este mejor que el de 2019.",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
That Kidd,This rewind actually has more likes than dislikes,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.25,positive
ShyGuy,".Good music
.Not a bunch of cringe
.No political message

Just how it should be",Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Harry Matlock,The last good rewind no high hopes for 2019,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.20666666666666667,positive
Pamela UwU,Por qué YT me recomienda esto en 2019?,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
00Farhan00,Pray for 2020🥺🥺,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
Kevin Fire random,Donde quedaron estos rewin like si los extrañas,Rewind 2016,YouTube Rewind: The Ultimate 2016 Challenge | #YouTubeRewind,236654813,3904159,563822,0.0,neutral
